Date,Price,Open,High,Low,Change %,diff_1,label
2019-09-12,1.1061,1.1011,1.1087,1.0927,0.47%,0.0052000000000000934,2.0
2019-09-13,1.1073,1.1063,1.111,1.1055,0.11%,0.0011999999999998678,0.0
2019-09-16,1.1,1.1087,1.1093,1.0993,-0.66%,-0.007299999999999862,1.0
2019-09-17,1.1071,1.1,1.1076,1.099,0.65%,0.007099999999999884,2.0
2019-09-18,1.1029,1.1073,1.1077,1.1013,-0.38%,-0.0041999999999999815,1.0
2019-09-19,1.104,1.103,1.1075,1.1022,0.10%,0.001100000000000101,0.0
2019-09-20,1.1017,1.1042,1.1069,1.0996,-0.21%,-0.0023000000000001908,1.0
2019-09-23,1.0991,1.1016,1.1027,1.0965,-0.24%,-0.0025999999999999357,1.0
2019-09-24,1.1018,1.0994,1.1025,1.0983,0.25%,0.0026999999999999247,2.0
2019-09-25,1.0941,1.102,1.1025,1.0937,-0.70%,-0.007699999999999818,1.0
2019-09-26,1.0921,1.0942,1.0969,1.0908,-0.18%,-0.0020000000000000018,1.0
2019-09-27,1.0938,1.0921,1.096,1.0905,0.16%,0.0017000000000000348,0.0
2019-09-30,1.0898,1.094,1.0948,1.0884,-0.37%,-0.0040000000000000036,1.0
2019-10-01,1.093,1.09,1.0943,1.0878,0.29%,0.0031999999999998696,2.0
2019-10-02,1.0958,1.0933,1.0964,1.0904,0.26%,0.0028000000000001357,2.0
2019-10-03,1.0964,1.0959,1.1,1.0941,0.05%,0.0005999999999999339,0.0
2019-10-04,1.0976,1.0963,1.0999,1.0956,0.11%,0.0011999999999998678,0.0
2019-10-07,1.097,1.0976,1.1001,1.0962,-0.05%,-0.0005999999999999339,0.0
2019-10-08,1.0954,1.0971,1.0997,1.0941,-0.15%,-0.0016000000000000458,0.0
2019-10-09,1.0969,1.0956,1.0991,1.0951,0.14%,0.0015000000000000568,0.0
2019-10-10,1.1004,1.0971,1.1035,1.097,0.32%,0.0035000000000000586,2.0
2019-10-11,1.104,1.1006,1.1063,1.1,0.33%,0.0036000000000000476,2.0
2019-10-14,1.1028,1.1044,1.105,1.1013,-0.11%,-0.0012000000000000899,0.0
2019-10-15,1.1031,1.1028,1.1047,1.0991,0.03%,0.00029999999999996696,0.0
2019-10-16,1.107,1.1033,1.1086,1.1021,0.35%,0.0039000000000000146,2.0
2019-10-17,1.1122,1.1072,1.1141,1.1064,0.47%,0.0052000000000000934,2.0
2019-10-18,1.1169,1.1125,1.1173,1.1114,0.42%,0.0046999999999999265,2.0
2019-10-21,1.1148,1.1143,1.118,1.1137,-0.19%,-0.0020999999999999908,1.0
2019-10-22,1.1124,1.115,1.1158,1.1118,-0.22%,-0.0023999999999999577,1.0
2019-10-23,1.1129,1.1125,1.1141,1.1106,0.04%,0.0004999999999999449,0.0
2019-10-24,1.1104,1.1131,1.1164,1.1092,-0.22%,-0.0024999999999999467,1.0
2019-10-25,1.1078,1.1104,1.1123,1.1072,-0.23%,-0.0026000000000001577,1.0
2019-10-28,1.1098,1.1082,1.1108,1.1076,0.18%,0.0020000000000000018,2.0
2019-10-29,1.111,1.1099,1.112,1.1073,0.11%,0.0012000000000000899,0.0
2019-10-30,1.1148,1.1112,1.1152,1.1079,0.34%,0.0038000000000000256,2.0
2019-10-31,1.115,1.1151,1.1176,1.113,0.02%,0.00019999999999997797,0.0
2019-11-01,1.1165,1.1152,1.1172,1.1128,0.13%,0.0015000000000000568,0.0
2019-11-04,1.1126,1.1165,1.1176,1.1124,-0.35%,-0.0039000000000000146,1.0
2019-11-05,1.1074,1.1128,1.1141,1.1063,-0.47%,-0.0052000000000000934,1.0
2019-11-06,1.1065,1.1075,1.1094,1.1064,-0.08%,-0.0008999999999999009,0.0
2019-11-07,1.1049,1.1066,1.1092,1.1035,-0.14%,-0.0016000000000000458,0.0
2019-11-08,1.1016,1.105,1.1056,1.1016,-0.30%,-0.0033000000000000806,1.0
2019-11-11,1.1032,1.1022,1.1044,1.1016,0.15%,0.0016000000000000458,0.0
2019-11-12,1.1007,1.1033,1.104,1.1002,-0.23%,-0.0024999999999999467,1.0
2019-11-13,1.1006,1.101,1.1021,1.0994,-0.01%,-9.999999999998899e-05,0.0
2019-11-14,1.1021,1.1006,1.1028,1.0989,0.14%,0.0015000000000000568,0.0
2019-11-15,1.105,1.1021,1.1058,1.1014,0.26%,0.0028999999999999027,2.0
2019-11-18,1.107,1.1052,1.1091,1.1048,0.18%,0.0020000000000000018,2.0
2019-11-19,1.1078,1.1072,1.1085,1.1062,0.07%,0.0007999999999999119,0.0
2019-11-20,1.1072,1.1078,1.1083,1.1053,-0.05%,-0.0005999999999999339,0.0
2019-11-21,1.1057,1.1074,1.1098,1.1051,-0.14%,-0.0015000000000000568,0.0
2019-11-22,1.1022,1.1058,1.1086,1.1014,-0.32%,-0.0034999999999998366,1.0
2019-11-25,1.1013,1.1024,1.1033,1.1004,-0.08%,-0.0009000000000001229,0.0
2019-11-26,1.1018,1.1014,1.1027,1.1006,0.05%,0.0004999999999999449,0.0
2019-11-27,1.0998,1.102,1.1026,1.0991,-0.18%,-0.0019999999999997797,1.0
2019-11-28,1.1007,1.0999,1.1019,1.0999,0.08%,0.0008999999999999009,0.0
2019-11-29,1.1015,1.1008,1.1029,1.098,0.07%,0.0007999999999999119,0.0
2019-12-02,1.1077,1.1014,1.109,1.1003,0.56%,0.006199999999999983,2.0
2019-12-03,1.1081,1.1078,1.1094,1.1065,0.04%,0.000400000000000178,0.0
2019-12-04,1.1076,1.1082,1.1116,1.1066,-0.05%,-0.000500000000000167,0.0
2019-12-05,1.1102,1.1079,1.1109,1.1077,0.23%,0.0026000000000001577,2.0
2019-12-06,1.1057,1.1105,1.1111,1.104,-0.41%,-0.0045000000000001705,1.0
2019-12-09,1.1062,1.1055,1.1079,1.1052,0.05%,0.000500000000000167,0.0
2019-12-10,1.1092,1.1063,1.1099,1.1062,0.27%,0.0029999999999998916,2.0
2019-12-11,1.1128,1.1092,1.1145,1.107,0.32%,0.0036000000000000476,2.0
2019-12-12,1.1128,1.113,1.1155,1.1102,0.00%,0.0,0.0
2019-12-13,1.1119,1.1129,1.12,1.1111,-0.08%,-0.0008999999999999009,0.0
2019-12-16,1.1142,1.1122,1.1159,1.1122,0.21%,0.0022999999999999687,2.0
2019-12-17,1.1149,1.1143,1.1176,1.1128,0.06%,0.0006999999999999229,0.0
2019-12-18,1.1111,1.115,1.1156,1.111,-0.34%,-0.0038000000000000256,1.0
2019-12-19,1.112,1.1113,1.1145,1.1107,0.08%,0.0009000000000001229,0.0
2019-12-20,1.1078,1.1122,1.1127,1.1065,-0.38%,-0.004200000000000204,1.0
2019-12-23,1.1086,1.1081,1.1097,1.1069,0.07%,0.0008000000000001339,0.0
2019-12-24,1.1087,1.1089,1.1095,1.1069,0.01%,9.999999999998899e-05,0.0
2019-12-25,1.109,1.1089,1.1107,1.1073,0.03%,0.00029999999999996696,0.0
2019-12-26,1.1096,1.1091,1.111,1.1082,0.05%,0.0005999999999999339,0.0
2019-12-27,1.1175,1.1097,1.1188,1.1095,0.71%,0.007900000000000018,2.0
2019-12-30,1.1197,1.1175,1.1223,1.117,0.20%,0.0021999999999999797,2.0
2019-12-31,1.121,1.1198,1.124,1.1198,0.12%,0.0013000000000000789,0.0
2020-01-01,1.121,1.1213,1.1223,1.1205,0.00%,0.0,0.0
2020-01-02,1.117,1.1212,1.1227,1.1163,-0.36%,-0.0040000000000000036,1.0
2020-01-03,1.1158,1.1172,1.1181,1.1125,-0.11%,-0.0012000000000000899,0.0
2020-01-06,1.1193,1.1168,1.1207,1.1155,0.31%,0.0035000000000000586,2.0
2020-01-07,1.1151,1.1198,1.1198,1.1133,-0.38%,-0.0041999999999999815,1.0
2020-01-08,1.1103,1.1154,1.1169,1.1101,-0.43%,-0.0047999999999999154,1.0
2020-01-09,1.1105,1.1106,1.1121,1.1092,0.02%,0.00019999999999997797,0.0
2020-01-10,1.112,1.1106,1.113,1.1085,0.14%,0.0015000000000000568,0.0
2020-01-13,1.1133,1.1125,1.1148,1.1112,0.12%,0.0012999999999998568,0.0
2020-01-14,1.1127,1.1135,1.1145,1.1104,-0.05%,-0.0005999999999999339,0.0
2020-01-15,1.1149,1.113,1.1164,1.1118,0.20%,0.0021999999999999797,2.0
2020-01-16,1.1135,1.1151,1.1173,1.1128,-0.13%,-0.0014000000000000679,0.0
2020-01-17,1.1088,1.1136,1.1143,1.1085,-0.42%,-0.0046999999999999265,1.0
2020-01-20,1.1094,1.1092,1.1104,1.1076,0.05%,0.0005999999999999339,0.0
2020-01-21,1.1082,1.1095,1.1119,1.108,-0.11%,-0.0011999999999998678,0.0
2020-01-22,1.1091,1.1084,1.1099,1.107,0.08%,0.0008999999999999009,0.0
2020-01-23,1.1052,1.1092,1.1109,1.1036,-0.35%,-0.0039000000000000146,1.0
2020-01-24,1.1023,1.1055,1.1063,1.102,-0.26%,-0.0028999999999999027,1.0
2020-01-27,1.1016,1.1021,1.1039,1.1009,-0.06%,-0.000700000000000145,0.0
2020-01-28,1.102,1.1019,1.1026,1.0998,0.04%,0.000400000000000178,0.0
2020-01-29,1.1009,1.1022,1.1028,1.0991,-0.10%,-0.001100000000000101,0.0
2020-01-30,1.103,1.101,1.104,1.1006,0.19%,0.0020999999999999908,2.0
2020-01-31,1.1093,1.1032,1.1097,1.1016,0.57%,0.006299999999999972,2.0
2020-02-03,1.1058,1.1092,1.1096,1.1035,-0.32%,-0.0035000000000000586,1.0
2020-02-04,1.1042,1.1059,1.1065,1.1033,-0.14%,-0.0015999999999998238,0.0
2020-02-05,1.0997,1.1044,1.1049,1.0993,-0.41%,-0.0045000000000001705,1.0
2020-02-06,1.098,1.0999,1.1014,1.0964,-0.15%,-0.0016999999999998128,0.0
2020-02-07,1.0943,1.0983,1.0986,1.0941,-0.34%,-0.0037000000000000366,1.0
2020-02-10,1.0909,1.0951,1.0958,1.0907,-0.31%,-0.0034000000000000696,1.0
2020-02-11,1.0914,1.0911,1.0926,1.0891,0.05%,0.0004999999999999449,0.0
2020-02-12,1.0871,1.0916,1.0927,1.0864,-0.39%,-0.0042999999999999705,1.0
2020-02-13,1.084,1.0874,1.089,1.0833,-0.29%,-0.0030999999999998806,1.0
2020-02-14,1.083,1.0841,1.0862,1.0827,-0.09%,-0.001000000000000112,0.0
2020-02-17,1.0834,1.0832,1.0852,1.0821,0.04%,0.00039999999999995595,0.0
2020-02-18,1.0791,1.0838,1.0839,1.0785,-0.40%,-0.0042999999999999705,1.0
2020-02-19,1.0804,1.0791,1.0812,1.0782,0.12%,0.0013000000000000789,0.0
2020-02-20,1.0783,1.0806,1.0821,1.0776,-0.19%,-0.0020999999999999908,1.0
2020-02-21,1.0843,1.0785,1.0864,1.0783,0.56%,0.006000000000000005,2.0
2020-02-24,1.0852,1.0841,1.0872,1.0805,0.08%,0.0008999999999999009,0.0
2020-02-25,1.0879,1.0854,1.0891,1.0829,0.25%,0.0027000000000001467,2.0
2020-02-26,1.0879,1.0881,1.091,1.0855,0.00%,0.0,0.0
2020-02-27,1.0998,1.0881,1.1006,1.0878,1.09%,0.011900000000000022,2.0
2020-02-28,1.1025,1.1001,1.1054,1.095,0.25%,0.0026999999999999247,2.0
2020-03-02,1.1132,1.1003,1.1186,1.1003,0.97%,0.010699999999999932,2.0
2020-03-03,1.1171,1.1133,1.1214,1.1095,0.35%,0.0039000000000000146,2.0
2020-03-04,1.1134,1.1172,1.1187,1.1094,-0.33%,-0.0037000000000000366,1.0
2020-03-05,1.1239,1.1136,1.1245,1.1119,0.94%,0.010499999999999954,2.0
2020-03-06,1.1285,1.1238,1.1356,1.1212,0.41%,0.0046000000000001595,2.0
2020-03-09,1.1447,1.1292,1.1494,1.1284,1.44%,0.016199999999999992,2.0
2020-03-10,1.1279,1.1446,1.1459,1.1274,-1.47%,-0.016800000000000148,1.0
2020-03-11,1.1267,1.128,1.1367,1.1257,-0.11%,-0.0011999999999998678,0.0
2020-03-12,1.1183,1.1269,1.1334,1.1055,-0.75%,-0.008399999999999963,1.0
2020-03-13,1.1105,1.1185,1.1222,1.1054,-0.70%,-0.007800000000000029,1.0
2020-03-16,1.1181,1.1085,1.1237,1.1046,0.68%,0.007600000000000051,2.0
2020-03-17,1.0996,1.1183,1.119,1.0955,-1.65%,-0.018500000000000183,1.0
2020-03-18,1.0913,1.0997,1.1046,1.0802,-0.75%,-0.008299999999999974,1.0
2020-03-19,1.069,1.0915,1.0982,1.0654,-2.04%,-0.022299999999999986,1.0
2020-03-20,1.0694,1.0691,1.0832,1.0637,0.04%,0.00039999999999995595,0.0
2020-03-23,1.0721,1.0696,1.0828,1.0637,0.25%,0.0027000000000001467,2.0
2020-03-24,1.0787,1.0726,1.0889,1.0722,0.62%,0.006599999999999939,2.0
2020-03-25,1.088,1.0789,1.0895,1.0761,0.86%,0.009300000000000086,2.0
2020-03-26,1.1028,1.0881,1.1059,1.0869,1.36%,0.014799999999999924,2.0
2020-03-27,1.114,1.103,1.1148,1.0953,1.02%,0.011200000000000099,2.0
2020-03-30,1.1046,1.1136,1.1145,1.101,-0.84%,-0.009400000000000075,1.0
2020-03-31,1.1029,1.1049,1.1056,1.0926,-0.15%,-0.0017000000000000348,0.0
2020-04-01,1.0962,1.1031,1.104,1.0903,-0.61%,-0.006699999999999928,1.0
2020-04-02,1.0856,1.0964,1.097,1.082,-0.97%,-0.010600000000000165,1.0
2020-04-03,1.0808,1.0858,1.0865,1.0773,-0.44%,-0.0047999999999999154,1.0
2020-04-06,1.0791,1.0813,1.0835,1.0768,-0.16%,-0.0017000000000000348,0.0
2020-04-07,1.0889,1.0793,1.0926,1.0783,0.91%,0.009800000000000031,2.0
2020-04-08,1.0856,1.0891,1.0904,1.0829,-0.30%,-0.0033000000000000806,1.0
2020-04-09,1.0927,1.0857,1.0953,1.0841,0.65%,0.007100000000000106,2.0
2020-04-10,1.0935,1.093,1.0953,1.0919,0.07%,0.0007999999999999119,0.0
2020-04-13,1.0913,1.0941,1.0969,1.0892,-0.20%,-0.0021999999999999797,1.0
2020-04-14,1.0979,1.0914,1.0988,1.0904,0.60%,0.006600000000000161,2.0
2020-04-15,1.0907,1.098,1.0991,1.0856,-0.66%,-0.007200000000000095,1.0
2020-04-16,1.0835,1.0911,1.0913,1.0817,-0.66%,-0.007200000000000095,1.0
2020-04-17,1.0876,1.0835,1.0893,1.0812,0.38%,0.0040999999999999925,2.0
2020-04-20,1.0862,1.0875,1.0898,1.0841,-0.13%,-0.0013999999999998458,0.0
2020-04-21,1.0856,1.0862,1.0882,1.0816,-0.06%,-0.000600000000000156,0.0
2020-04-22,1.0822,1.0857,1.0886,1.0802,-0.31%,-0.0033999999999998476,1.0
2020-04-23,1.0776,1.0824,1.0848,1.0755,-0.43%,-0.0046000000000001595,1.0
2020-04-24,1.082,1.0778,1.0831,1.0726,0.41%,0.0044000000000001815,2.0
2020-04-27,1.0828,1.0809,1.0862,1.0808,0.07%,0.0007999999999999119,0.0
2020-04-28,1.0818,1.0829,1.089,1.081,-0.09%,-0.0009999999999998899,0.0
2020-04-29,1.0873,1.0819,1.0886,1.0818,0.51%,0.005499999999999838,2.0
2020-04-30,1.0955,1.0872,1.0973,1.0833,0.75%,0.008199999999999985,2.0
2020-05-01,1.0983,1.0956,1.1019,1.0934,0.26%,0.0028000000000001357,2.0
2020-05-04,1.0906,1.098,1.098,1.0895,-0.70%,-0.00770000000000004,1.0
2020-05-05,1.0838,1.0907,1.0927,1.0826,-0.62%,-0.006799999999999917,1.0
2020-05-06,1.0794,1.0836,1.0848,1.0782,-0.41%,-0.0044000000000001815,1.0
2020-05-07,1.0832,1.0795,1.0835,1.0766,0.35%,0.0038000000000000256,2.0
2020-05-08,1.084,1.0833,1.0876,1.0814,0.07%,0.0008000000000001339,0.0
2020-05-11,1.0806,1.0838,1.0851,1.08,-0.31%,-0.0034000000000000696,1.0
2020-05-12,1.0846,1.0807,1.0885,1.0784,0.37%,0.0040000000000000036,2.0
2020-05-13,1.0816,1.0848,1.0897,1.0811,-0.28%,-0.0030000000000001137,1.0
2020-05-14,1.0804,1.0819,1.0826,1.0775,-0.11%,-0.0011999999999998678,0.0
2020-05-15,1.0815,1.0805,1.0851,1.0789,0.10%,0.0010999999999998789,0.0
2020-05-18,1.0912,1.0816,1.0927,1.0799,0.90%,0.009700000000000042,2.0
2020-05-19,1.0921,1.0913,1.0977,1.0901,0.08%,0.0009000000000001229,0.0
2020-05-20,1.0977,1.0928,1.1,1.0918,0.51%,0.005599999999999827,2.0
2020-05-21,1.0949,1.0979,1.101,1.0936,-0.26%,-0.0027999999999999137,1.0
2020-05-22,1.09,1.0949,1.0961,1.0885,-0.45%,-0.004899999999999904,1.0
2020-05-25,1.0899,1.0903,1.0915,1.087,-0.01%,-9.999999999998899e-05,0.0
2020-05-26,1.098,1.0899,1.0997,1.0891,0.74%,0.008099999999999996,2.0
2020-05-27,1.1003,1.0983,1.1032,1.0934,0.21%,0.0022999999999999687,2.0
2020-05-28,1.1076,1.1005,1.1094,1.0991,0.66%,0.007299999999999862,2.0
2020-05-29,1.1098,1.1078,1.1146,1.107,0.20%,0.0021999999999999797,2.0
2020-06-01,1.1134,1.1097,1.1155,1.1095,0.32%,0.0036000000000000476,2.0
2020-06-02,1.1169,1.1137,1.1197,1.1114,0.31%,0.0035000000000000586,2.0
2020-06-03,1.1232,1.1172,1.1257,1.1166,0.56%,0.006299999999999972,2.0
2020-06-04,1.1336,1.1234,1.1363,1.1194,0.93%,0.010399999999999965,2.0
2020-06-05,1.1284,1.1337,1.1385,1.1278,-0.46%,-0.005199999999999871,1.0
2020-06-08,1.1292,1.1289,1.1321,1.1267,0.07%,0.0007999999999999119,0.0
2020-06-09,1.134,1.1297,1.1365,1.1241,0.43%,0.0047999999999999154,2.0
2020-06-10,1.1369,1.134,1.1423,1.1322,0.26%,0.0029000000000001247,2.0
2020-06-11,1.1297,1.1373,1.1404,1.1287,-0.63%,-0.007200000000000095,1.0
2020-06-12,1.1254,1.1299,1.1341,1.1212,-0.38%,-0.0042999999999999705,1.0
2020-06-15,1.1322,1.1245,1.1334,1.1226,0.60%,0.006800000000000139,2.0
2020-06-16,1.1263,1.1325,1.1353,1.1228,-0.52%,-0.005900000000000016,1.0
2020-06-17,1.1243,1.1264,1.1295,1.1207,-0.18%,-0.0020000000000000018,1.0
2020-06-18,1.1202,1.1244,1.1264,1.1185,-0.36%,-0.0040999999999999925,1.0
2020-06-19,1.1175,1.1205,1.1255,1.1168,-0.24%,-0.0027000000000001467,1.0
2020-06-22,1.1258,1.1185,1.1271,1.1168,0.74%,0.008299999999999974,2.0
2020-06-23,1.1306,1.1259,1.135,1.1233,0.43%,0.0048000000000001375,2.0
2020-06-24,1.125,1.1308,1.1327,1.1248,-0.50%,-0.005600000000000049,1.0
2020-06-25,1.1217,1.1251,1.1261,1.119,-0.29%,-0.0033000000000000806,1.0
2020-06-26,1.1217,1.1218,1.1241,1.1194,0.00%,0.0,0.0
2020-06-29,1.124,1.1227,1.1289,1.1216,0.21%,0.0023000000000001908,2.0
2020-06-30,1.1231,1.1242,1.1263,1.1191,-0.08%,-0.0009000000000001229,0.0
2020-07-01,1.125,1.1233,1.1276,1.1185,0.17%,0.0019000000000000128,0.0
2020-07-02,1.1238,1.1252,1.1303,1.1222,-0.11%,-0.0012000000000000899,0.0
2020-07-03,1.1248,1.1239,1.1254,1.1219,0.09%,0.001000000000000112,0.0
2020-07-06,1.1308,1.1242,1.1346,1.124,0.53%,0.006000000000000005,2.0
2020-07-07,1.127,1.1308,1.1334,1.1258,-0.34%,-0.0038000000000000256,1.0
2020-07-08,1.1329,1.1273,1.1352,1.1262,0.52%,0.005900000000000016,2.0
2020-07-09,1.1281,1.1329,1.1372,1.1279,-0.42%,-0.0047999999999999154,1.0
2020-07-10,1.1298,1.1285,1.1326,1.1255,0.15%,0.0016999999999998128,0.0
2020-07-13,1.134,1.13,1.1375,1.1297,0.37%,0.0041999999999999815,2.0
2020-07-14,1.1396,1.1343,1.1409,1.1324,0.49%,0.005600000000000049,2.0
2020-07-15,1.141,1.14,1.1452,1.1391,0.12%,0.0014000000000000679,0.0
2020-07-16,1.1383,1.1411,1.1443,1.137,-0.24%,-0.0026999999999999247,1.0
2020-07-17,1.1426,1.1384,1.1444,1.1377,0.38%,0.0042999999999999705,2.0
2020-07-20,1.1444,1.141,1.1468,1.1401,0.16%,0.0018000000000000238,0.0
2020-07-21,1.1526,1.1447,1.154,1.1422,0.72%,0.008199999999999985,2.0
2020-07-22,1.1568,1.1528,1.1602,1.1507,0.36%,0.0041999999999999815,2.0
2020-07-23,1.1594,1.1575,1.1628,1.1539,0.22%,0.0025999999999999357,2.0
2020-07-24,1.1654,1.1597,1.1659,1.158,0.52%,0.006000000000000005,2.0
2020-07-27,1.1751,1.1646,1.1782,1.1637,0.83%,0.009700000000000042,2.0
2020-07-28,1.1714,1.1753,1.1774,1.1698,-0.31%,-0.0037000000000000366,1.0
2020-07-29,1.179,1.1718,1.1807,1.1714,0.65%,0.007600000000000051,2.0
2020-07-30,1.1846,1.1788,1.1849,1.1731,0.47%,0.005600000000000049,2.0
2020-07-31,1.1774,1.1846,1.191,1.176,-0.61%,-0.007200000000000095,1.0
2020-08-03,1.1761,1.1783,1.1797,1.1696,-0.11%,-0.0013000000000000789,0.0
2020-08-04,1.18,1.1765,1.1807,1.172,0.33%,0.0039000000000000146,2.0
2020-08-05,1.1861,1.1802,1.1906,1.1793,0.52%,0.006099999999999994,2.0
2020-08-06,1.1875,1.1863,1.1917,1.1818,0.12%,0.0014000000000000679,0.0
2020-08-07,1.1786,1.1877,1.1884,1.1755,-0.75%,-0.008899999999999908,1.0
2020-08-10,1.1736,1.1788,1.1803,1.1736,-0.42%,-0.0050000000000001155,1.0
2020-08-11,1.1739,1.1738,1.1808,1.1722,0.03%,0.00029999999999996696,0.0
2020-08-12,1.1782,1.174,1.1816,1.171,0.37%,0.0042999999999999705,2.0
2020-08-13,1.1812,1.1786,1.1865,1.1781,0.25%,0.0030000000000001137,2.0
2020-08-14,1.1841,1.1815,1.1852,1.1782,0.25%,0.0028999999999999027,2.0
2020-08-17,1.1869,1.184,1.1882,1.1829,0.24%,0.0028000000000001357,2.0
2020-08-18,1.1929,1.187,1.1967,1.1865,0.51%,0.006000000000000005,2.0
2020-08-19,1.1836,1.1931,1.1954,1.183,-0.78%,-0.009300000000000086,1.0
2020-08-20,1.1859,1.1839,1.1869,1.1802,0.19%,0.0022999999999999687,2.0
2020-08-21,1.1795,1.186,1.1883,1.1754,-0.54%,-0.006399999999999961,1.0
2020-08-24,1.1787,1.1787,1.1851,1.1783,-0.07%,-0.0007999999999999119,0.0
2020-08-25,1.1833,1.1793,1.1845,1.1783,0.39%,0.0045999999999999375,2.0
2020-08-26,1.1829,1.1834,1.1841,1.1772,-0.03%,-0.00039999999999995595,0.0
2020-08-27,1.1821,1.1831,1.1902,1.1762,-0.07%,-0.0008000000000001339,0.0
2020-08-28,1.1903,1.1822,1.192,1.181,0.69%,0.008199999999999985,2.0
2020-08-31,1.1936,1.1899,1.1967,1.1883,0.28%,0.0033000000000000806,2.0
2020-09-01,1.191,1.1936,1.2012,1.1901,-0.22%,-0.0025999999999999357,1.0
2020-09-02,1.1853,1.1911,1.1931,1.1822,-0.48%,-0.005700000000000038,1.0
2020-09-03,1.1849,1.1852,1.1866,1.1789,-0.03%,-0.00039999999999995595,0.0
2020-09-04,1.1838,1.185,1.1866,1.1781,-0.09%,-0.001100000000000101,0.0
2020-09-07,1.1817,1.1833,1.1849,1.1811,-0.18%,-0.0020999999999999908,1.0
2020-09-08,1.1779,1.1817,1.1829,1.1765,-0.32%,-0.0038000000000000256,1.0
2020-09-09,1.1802,1.1777,1.1834,1.1753,0.20%,0.0022999999999999687,2.0
2020-09-10,1.1813,1.1801,1.1918,1.18,0.09%,0.001100000000000101,0.0
2020-09-11,1.1845,1.1814,1.1875,1.1812,0.27%,0.0032000000000000917,2.0
2020-09-14,1.1868,1.184,1.1889,1.183,0.19%,0.0022999999999999687,2.0
2020-09-15,1.1845,1.1865,1.1901,1.1839,-0.19%,-0.0022999999999999687,1.0
2020-09-16,1.1814,1.185,1.1883,1.1787,-0.26%,-0.0031000000000001027,1.0
2020-09-17,1.1847,1.1816,1.1854,1.1737,0.28%,0.0033000000000000806,2.0
2020-09-18,1.1837,1.1848,1.1871,1.1826,-0.08%,-0.001000000000000112,0.0
2020-09-21,1.1769,1.1848,1.1873,1.1731,-0.57%,-0.006799999999999917,1.0
2020-09-22,1.1706,1.177,1.1774,1.1691,-0.54%,-0.006299999999999972,1.0
2020-09-23,1.1659,1.1708,1.1719,1.1651,-0.40%,-0.0047000000000001485,1.0
2020-09-24,1.1672,1.166,1.1688,1.1626,0.11%,0.0013000000000000789,0.0
2020-09-25,1.163,1.1671,1.1686,1.1612,-0.36%,-0.0041999999999999815,1.0
2020-09-28,1.1664,1.1638,1.1679,1.1615,0.29%,0.0034000000000000696,2.0
2020-09-29,1.1742,1.1666,1.1746,1.166,0.67%,0.007799999999999807,2.0
2020-09-30,1.1718,1.1743,1.1756,1.1684,-0.20%,-0.0023999999999999577,1.0
2020-10-01,1.1747,1.1719,1.177,1.1717,0.25%,0.0029000000000001247,2.0
2020-10-02,1.1713,1.1748,1.1751,1.1695,-0.29%,-0.0034000000000000696,1.0
2020-10-05,1.1781,1.1716,1.1798,1.1707,0.58%,0.006799999999999917,2.0
2020-10-06,1.1734,1.1782,1.1809,1.1731,-0.40%,-0.0046999999999999265,1.0
2020-10-07,1.176,1.1735,1.1783,1.1724,0.22%,0.0025999999999999357,2.0
2020-10-08,1.1758,1.1762,1.1782,1.1732,-0.02%,-0.00019999999999997797,0.0
2020-10-09,1.1824,1.1759,1.1832,1.1753,0.56%,0.006599999999999939,2.0
2020-10-12,1.1813,1.1819,1.1827,1.1786,-0.09%,-0.0010999999999998789,0.0
2020-10-13,1.1744,1.1813,1.1817,1.1731,-0.58%,-0.006899999999999906,1.0
2020-10-14,1.1746,1.1746,1.1772,1.1719,0.02%,0.00019999999999997797,0.0
2020-10-15,1.1706,1.1747,1.176,1.1688,-0.34%,-0.0040000000000000036,1.0
2020-10-16,1.1718,1.1708,1.1746,1.1694,0.10%,0.0011999999999998678,0.0
2020-10-19,1.1766,1.1722,1.1795,1.1703,0.41%,0.0048000000000001375,2.0
2020-10-20,1.1821,1.1769,1.1841,1.176,0.47%,0.005499999999999838,2.0
2020-10-21,1.1861,1.1822,1.1882,1.1821,0.34%,0.0040000000000000036,2.0
2020-10-22,1.1816,1.1862,1.1868,1.1811,-0.38%,-0.0044999999999999485,1.0
2020-10-23,1.1859,1.1819,1.1866,1.1787,0.36%,0.0042999999999999705,2.0
2020-10-26,1.1808,1.1858,1.1861,1.1803,-0.43%,-0.005099999999999882,1.0
2020-10-27,1.1795,1.181,1.1839,1.1793,-0.11%,-0.0013000000000000789,0.0
2020-10-28,1.1744,1.1796,1.1798,1.1717,-0.43%,-0.005099999999999882,1.0
2020-10-29,1.1674,1.1746,1.176,1.165,-0.60%,-0.007000000000000117,1.0
2020-10-30,1.1647,1.1674,1.1705,1.1639,-0.23%,-0.0026999999999999247,1.0
2020-11-02,1.164,1.1658,1.1658,1.1622,-0.06%,-0.000700000000000145,0.0
2020-11-03,1.1711,1.164,1.174,1.1633,0.61%,0.007100000000000106,2.0
2020-11-04,1.1722,1.1715,1.177,1.1603,0.09%,0.0010999999999998789,0.0
2020-11-05,1.1821,1.1725,1.1861,1.171,0.84%,0.00990000000000002,2.0
2020-11-06,1.1872,1.1826,1.1891,1.1795,0.43%,0.0051000000000001044,2.0
2020-11-09,1.1813,1.1882,1.192,1.1795,-0.50%,-0.005900000000000016,1.0
